Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,34.150001525878906,35.560001373291016,34.08000183105469,35.27000045776367,34.474613189697266,4761800
2019-01-03,35.13999938964844,35.81999969482422,34.61000061035156,35.130001068115234,34.3377685546875,5165400
2019-01-04,35.560001373291016,36.869998931884766,35.400001525878906,36.75,35.92123794555664,5266200
2019-01-07,36.790000915527344,38.119998931884766,36.650001525878906,37.400001525878906,36.556575775146484,7494600
2019-01-08,37.959999084472656,38.0099983215332,36.880001068115234,37.25,36.40996170043945,4636700
2019-01-09,38.11000061035156,39.970001220703125,37.290000915527344,39.58000183105469,38.687416076660156,11907800
2019-01-10,39.369998931884766,39.630001068115234,38.65999984741211,39.11000061035156,38.22801971435547,7247400
2019-01-11,39.11000061035156,40.130001068115234,38.84000015258789,39.599998474121094,38.70696258544922,5860600
2019-01-14,39.29999923706055,39.41999816894531,38.369998931884766,38.41999816894531,37.5535774230957,8318100
2019-01-15,38.5099983215332,39.0099983215332,38.0099983215332,38.47999954223633,37.61222457885742,4851900
2019-01-16,38.43000030517578,38.529998779296875,37.66999816894531,37.849998474121094,36.996429443359375,4578400
2019-01-17,37.47999954223633,37.959999084472656,37.310001373291016,37.61000061035156,36.7618408203125,4774000
2019-01-18,37.709999084472656,37.810001373291016,37.029998779296875,37.18000030517578,36.3415412902832,5066900
2019-01-22,37.0,37.119998931884766,36.209999084472656,36.41999816894531,35.59867858886719,4879900
2019-01-23,37.13999938964844,37.65999984741211,36.709999084472656,37.29999923706055,36.458831787109375,6363000
2019-01-24,37.310001373291016,38.470001220703125,37.2599983215332,38.29999923706055,37.436283111572266,9170400
2019-01-25,38.56999969482422,39.209999084472656,36.40999984741211,37.29999923706055,36.458831787109375,15999000
2019-01-28,36.529998779296875,37.459999084472656,36.16999816894531,36.38999938964844,35.569358825683594,10157000
2019-01-29,35.869998931884766,36.7400016784668,34.959999084472656,36.68000030517578,35.85281753540039,12026700
2019-01-30,36.70000076293945,37.63999938964844,36.04999923706055,37.59000015258789,36.74229431152344,8642200
2019-01-31,37.650001525878906,38.9900016784668,37.0,38.45000076293945,37.5828971862793,11125200
2019-02-01,38.54999923706055,39.20000076293945,37.95000076293945,37.9900016784668,37.13327407836914,8083000
2019-02-04,37.900001525878906,38.209999084472656,37.47999954223633,37.72999954223633,36.87913513183594,4819900
2019-02-05,37.70000076293945,38.43000030517578,37.61000061035156,38.349998474121094,37.48515701293945,4130200
2019-02-06,38.209999084472656,38.33000183105469,37.310001373291016,37.529998779296875,36.68364715576172,6524300
2019-02-07,37.29999923706055,38.470001220703125,37.29999923706055,38.45000076293945,37.5828971862793,7052300
2019-02-08,37.970001220703125,38.25,37.15999984741211,37.720001220703125,37.013763427734375,4938500
2019-02-11,37.650001525878906,37.84000015258789,37.22999954223633,37.7599983215332,37.053009033203125,3668300
2019-02-12,38.25,40.66999816894531,38.08000183105469,40.61000061035156,39.84965133666992,10439700
2019-02-13,40.720001220703125,41.13999938964844,39.400001525878906,40.16999816894531,39.417884826660156,8436200
2019-02-14,39.63999938964844,40.11000061035156,39.08000183105469,39.79999923706055,39.05481719970703,7736000
2019-02-15,39.91999816894531,40.220001220703125,39.560001373291016,39.970001220703125,39.22163391113281,7585400
2019-02-19,40.0,40.86000061035156,39.790000915527344,40.43000030517578,39.67301940917969,5214300
2019-02-20,40.2400016784668,40.52000045776367,39.560001373291016,39.869998931884766,39.123504638671875,4491500
2019-02-21,39.349998474121094,40.279998779296875,39.20000076293945,40.27000045776367,39.51601791381836,4712500
2019-02-22,40.4900016784668,41.040000915527344,40.16999816894531,40.84000015258789,40.07534408569336,5142500
2019-02-25,41.04999923706055,41.47999954223633,40.65999984741211,40.790000915527344,40.026283264160156,8061600
2019-02-26,40.4900016784668,41.130001068115234,40.06999969482422,40.599998474121094,39.839839935302734,4340000
2019-02-27,40.630001068115234,40.720001220703125,39.58000183105469,40.040000915527344,39.290321350097656,5262200
2019-02-28,39.56999969482422,40.15999984741211,38.79999923706055,38.88999938964844,38.1618537902832,7972900
2019-03-01,39.16999816894531,39.279998779296875,37.810001373291016,38.779998779296875,38.05391311645508,7778300
2019-03-04,39.040000915527344,40.04999923706055,38.970001220703125,39.9900016784668,39.24126052856445,8170300
2019-03-05,39.9900016784668,40.0,38.849998474121094,39.150001525878906,38.4169921875,6496200
2019-03-06,39.11000061035156,39.38999938964844,38.79999923706055,39.150001525878906,38.4169921875,4687700
2019-03-07,39.34000015258789,40.61000061035156,39.31999969482422,40.560001373291016,39.80059051513672,7782800
2019-03-08,40.34000015258789,40.970001220703125,40.09000015258789,40.400001525878906,39.643585205078125,6110300
2019-03-11,40.380001068115234,41.2400016784668,40.279998779296875,41.099998474121094,40.330474853515625,4606000
2019-03-12,41.25,41.470001220703125,40.79999923706055,41.400001525878906,40.62485885620117,4085200
2019-03-13,41.400001525878906,41.77000045776367,40.91999816894531,40.95000076293945,40.18328094482422,4468500
2019-03-14,40.86000061035156,41.040000915527344,40.560001373291016,40.79999923706055,40.03609085083008,4036000
2019-03-15,41.099998474121094,41.529998779296875,40.709999084472656,40.7599983215332,39.9968376159668,4179300
2019-03-18,40.66999816894531,41.0,40.279998779296875,40.459999084472656,39.70246124267578,3598600
2019-03-19,40.459999084472656,40.65999984741211,39.47999954223633,39.58000183105469,38.838932037353516,4494800
2019-03-20,39.459999084472656,39.900001525878906,38.380001068115234,39.209999084472656,38.47586441040039,7140400
2019-03-21,39.400001525878906,40.84000015258789,39.29999923706055,40.540000915527344,39.78096389770508,7053600
2019-03-22,40.470001220703125,41.439998626708984,40.279998779296875,40.93000030517578,40.163658142089844,5385600
2019-03-25,40.790000915527344,42.25,40.790000915527344,41.959999084472656,41.174373626708984,8424000
2019-03-26,41.91999816894531,42.040000915527344,40.900001525878906,41.59000015258789,40.81129837036133,5675300
2019-03-27,42.13999938964844,43.36000061035156,41.90999984741211,42.540000915527344,41.74351501464844,6669400
2019-03-28,42.54999923706055,42.7400016784668,41.349998474121094,41.66999816894531,40.889801025390625,4367400
2019-03-29,41.849998474121094,42.31999969482422,41.31999969482422,41.380001068115234,40.60523223876953,7049100
2019-04-01,41.56999969482422,41.849998474121094,40.88999938964844,41.709999084472656,40.929054260253906,5622900
2019-04-02,41.72999954223633,41.849998474121094,41.380001068115234,41.70000076293945,40.91924285888672,3603800
2019-04-03,42.0,42.560001373291016,41.650001525878906,41.88999938964844,41.10568618774414,4155400
2019-04-04,41.72999954223633,43.0,41.72999954223633,42.810001373291016,42.00845718383789,5879000
2019-04-05,42.959999084472656,43.599998474121094,42.77000045776367,43.54999923706055,42.73460388183594,5736400
2019-04-08,43.47999954223633,43.79999923706055,43.25,43.70000076293945,42.881797790527344,3187100
2019-04-09,43.52000045776367,43.79999923706055,43.2400016784668,43.400001525878906,42.58741760253906,3837300
2019-04-10,43.540000915527344,44.0,43.52000045776367,43.93000030517578,43.10749053955078,3492800
2019-04-11,43.79999923706055,44.959999084472656,43.65999984741211,44.849998474121094,44.0102653503418,6245400
2019-04-12,44.939998626708984,45.400001525878906,44.689998626708984,45.349998474121094,44.50090789794922,10711900
2019-04-15,45.56999969482422,45.68000030517578,45.130001068115234,45.41999816894531,44.56958770751953,7150100
2019-04-16,45.58000183105469,45.86000061035156,45.45000076293945,45.689998626708984,44.83453369140625,6132900
2019-04-17,45.619998931884766,45.95000076293945,45.470001220703125,45.77000045776367,44.91303634643555,5424400
2019-04-18,45.79999923706055,46.5099983215332,45.599998474121094,46.41999816894531,45.550865173339844,7803400
2019-04-22,46.0,46.349998474121094,45.20000076293945,45.65999984741211,44.80509948730469,5696300
2019-04-23,46.119998931884766,46.619998931884766,45.810001373291016,46.400001525878906,45.531246185302734,5908700
2019-04-24,46.41999816894531,47.02000045776367,46.16999816894531,46.66999816894531,45.79618453979492,5190500
2019-04-25,43.91999816894531,44.959999084472656,43.63999938964844,44.45000076293945,43.61775207519531,9968900
2019-04-26,44.290000915527344,44.33000183105469,43.65999984741211,44.0,43.17618179321289,5502000
2019-04-29,43.869998931884766,44.13999938964844,43.56999969482422,43.95000076293945,43.12711715698242,2931100
2019-04-30,44.029998779296875,44.529998779296875,43.72999954223633,44.310001373291016,43.48037338256836,3827700
2019-05-01,44.61000061035156,45.630001068115234,44.290000915527344,44.349998474121094,43.519622802734375,3982400
2019-05-02,44.369998931884766,45.13999938964844,43.90999984741211,44.380001068115234,43.549068450927734,4019800
2019-05-03,44.61000061035156,44.790000915527344,44.08000183105469,44.130001068115234,43.30374526977539,3625600
2019-05-06,43.560001373291016,44.130001068115234,43.290000915527344,44.130001068115234,43.30374526977539,3530200
2019-05-07,43.959999084472656,44.099998474121094,43.33000183105469,43.75,42.93085479736328,2771700
2019-05-08,43.77000045776367,43.93000030517578,43.209999084472656,43.22999954223633,42.420597076416016,1989000
2019-05-09,43.13999938964844,43.68000030517578,42.52000045776367,43.619998931884766,42.80329132080078,2727300
2019-05-10,43.279998779296875,43.72999954223633,42.81999969482422,43.52000045776367,42.85252380371094,2427100
2019-05-13,42.91999816894531,43.33000183105469,42.599998474121094,43.22999954223633,42.56697082519531,2919800
2019-05-14,43.209999084472656,44.470001220703125,43.16999816894531,43.97999954223633,43.30547332763672,4342300
2019-05-15,43.7599983215332,44.25,43.540000915527344,44.04999923706055,43.37439727783203,3396700
2019-05-16,44.38999938964844,45.119998931884766,44.25,44.959999084472656,44.27043914794922,4488900
2019-05-17,44.5099983215332,45.310001373291016,44.5,44.540000915527344,43.85688018798828,3616200
2019-05-20,44.400001525878906,44.7400016784668,43.2599983215332,43.36000061035156,42.69498062133789,4117800
2019-05-21,43.36000061035156,43.959999084472656,43.16999816894531,43.79999923706055,43.128231048583984,3155500
2019-05-22,43.13999938964844,44.20000076293945,43.13999938964844,43.7599983215332,43.088844299316406,4597900
2019-05-23,43.540000915527344,44.380001068115234,43.31999969482422,43.619998931884766,42.950992584228516,4316800
2019-05-24,43.790000915527344,44.68000030517578,43.779998779296875,44.630001068115234,43.94550323486328,2661500
2019-05-28,44.66999816894531,44.88999938964844,44.11000061035156,44.11000061035156,43.4334831237793,3204300
2019-05-29,44.02000045776367,44.02000045776367,43.15999984741211,43.47999954223633,42.813140869140625,4599100
2019-05-30,43.400001525878906,44.2599983215332,43.34000015258789,43.959999084472656,43.2857780456543,2894400
2019-05-31,43.689998626708984,43.81999969482422,42.369998931884766,42.7599983215332,42.104183197021484,4806900
2019-06-03,42.689998626708984,43.709999084472656,42.54999923706055,43.27000045776367,42.60635757446289,3647700
2019-06-04,43.720001220703125,44.47999954223633,43.470001220703125,44.40999984741211,43.7288703918457,3368900
2019-06-05,44.689998626708984,44.81999969482422,43.959999084472656,44.630001068115234,43.94550323486328,2660400
2019-06-06,44.81999969482422,45.619998931884766,44.7599983215332,45.16999816894531,44.47721862792969,2189100
2019-06-07,45.2400016784668,46.13999938964844,45.15999984741211,45.599998474121094,44.9006233215332,2693100
2019-06-10,45.790000915527344,46.209999084472656,45.08000183105469,45.4900016784668,44.79231643676758,2002500
2019-06-11,45.720001220703125,45.720001220703125,44.34000015258789,44.869998931884766,44.18182373046875,3120500
2019-06-12,44.93000030517578,45.61000061035156,44.88999938964844,45.040000915527344,44.349212646484375,3689500
2019-06-13,45.27000045776367,45.83000183105469,45.11000061035156,45.459999084472656,44.76277160644531,3765400
2019-06-14,45.36000061035156,46.08000183105469,45.040000915527344,45.959999084472656,45.25510025024414,2816500
2019-06-17,45.9900016784668,46.099998474121094,45.279998779296875,45.959999084472656,45.25510025024414,2314400
2019-06-18,46.09000015258789,46.470001220703125,45.31999969482422,45.84000015258789,45.13694381713867,2524500
2019-06-19,45.63999938964844,45.7599983215332,43.88999938964844,44.849998474121094,44.16212463378906,5037700
2019-06-20,45.540000915527344,45.9900016784668,44.959999084472656,45.689998626708984,44.98924255371094,3763800
2019-06-21,45.65999984741211,45.65999984741211,44.47999954223633,44.65999984741211,43.975040435791016,4407500
2019-06-24,44.77000045776367,45.2400016784668,44.189998626708984,44.279998779296875,43.60086441040039,3859800
2019-06-25,45.209999084472656,45.29999923706055,42.060001373291016,42.56999969482422,41.91709518432617,8529100
2019-06-26,42.439998626708984,42.54999923706055,41.40999984741211,42.060001373291016,41.4149169921875,7103600
2019-06-27,42.709999084472656,43.40999984741211,42.310001373291016,43.220001220703125,42.55712890625,4364100
2019-06-28,43.11000061035156,44.0,43.06999969482422,43.130001068115234,42.468509674072266,7192500
2019-07-01,43.72999954223633,44.130001068115234,43.29999923706055,43.619998931884766,42.950992584228516,5479300
2019-07-02,43.75,44.209999084472656,43.540000915527344,44.119998931884766,43.443321228027344,2748500
2019-07-03,44.13999938964844,44.56999969482422,43.970001220703125,44.349998474121094,43.669795989990234,1312000
2019-07-05,43.9900016784668,44.119998931884766,42.93000030517578,43.47999954223633,42.813140869140625,2445200
2019-07-08,43.400001525878906,44.15999984741211,43.16999816894531,44.09000015258789,43.41378402709961,2202200
2019-07-09,43.90999984741211,44.2400016784668,43.66999816894531,43.90999984741211,43.236541748046875,3432600
2019-07-10,44.54999923706055,44.93000030517578,44.2599983215332,44.65999984741211,43.975040435791016,3482500
2019-07-11,44.810001373291016,44.900001525878906,43.79999923706055,44.40999984741211,43.7288703918457,2459600
2019-07-12,44.68000030517578,45.79999923706055,44.650001525878906,45.4900016784668,44.79231643676758,3541000
2019-07-15,45.560001373291016,45.86000061035156,45.04999923706055,45.220001220703125,44.526458740234375,2563300
2019-07-16,45.11000061035156,45.61000061035156,45.040000915527344,45.439998626708984,44.743080139160156,3163000
2019-07-17,45.65999984741211,46.040000915527344,45.13999938964844,45.20000076293945,44.50675964355469,1726000
2019-07-18,45.209999084472656,45.86000061035156,44.790000915527344,45.2400016784668,44.546146392822266,2561900
2019-07-19,45.41999816894531,45.540000915527344,44.91999816894531,45.0,44.30982971191406,2211700
2019-07-22,45.209999084472656,45.2599983215332,44.709999084472656,44.7599983215332,44.07350540161133,1780400
2019-07-23,44.849998474121094,45.029998779296875,43.16999816894531,43.61000061035156,42.94114685058594,5319300
2019-07-24,43.599998474121094,44.16999816894531,43.369998931884766,43.900001525878906,43.22669982910156,2845100
2019-07-25,44.119998931884766,44.84000015258789,44.0,44.5,43.81749725341797,5065900
2019-07-26,44.56999969482422,44.88999938964844,44.18000030517578,44.5,43.81749725341797,3405900
2019-07-29,44.439998626708984,44.52000045776367,43.599998474121094,44.0,43.32516860961914,3992100
2019-07-30,44.29999923706055,46.7599983215332,43.959999084472656,46.52000045776367,45.806514739990234,7934300
2019-07-31,46.880001068115234,47.2599983215332,45.310001373291016,45.93000030517578,45.225563049316406,5713600
2019-08-01,46.209999084472656,48.02000045776367,45.97999954223633,47.04999923706055,46.32838439941406,7588600
2019-08-02,46.88999938964844,47.279998779296875,46.38999938964844,47.0,46.279151916503906,4972200
2019-08-05,46.38999938964844,46.9900016784668,45.40999984741211,45.93000030517578,45.225563049316406,4853400
2019-08-06,45.9900016784668,46.56999969482422,45.869998931884766,46.2599983215332,45.550498962402344,5287800
2019-08-07,45.86000061035156,47.90999984741211,45.560001373291016,47.810001373291016,47.07673263549805,6321500
2019-08-08,47.77000045776367,48.380001068115234,47.66999816894531,47.91999816894531,47.18503952026367,4855700
2019-08-09,47.63999938964844,47.84000015258789,47.189998626708984,47.22999954223633,46.65165710449219,3071800
2019-08-12,47.08000183105469,47.189998626708984,46.72999954223633,46.9900016784668,46.414588928222656,2611500
2019-08-13,47.130001068115234,48.20000076293945,47.09000015258789,47.959999084472656,47.37271499633789,7240200
2019-08-14,47.279998779296875,47.689998626708984,46.81999969482422,47.36000061035156,46.78006362915039,3880200
2019-08-15,47.310001373291016,47.65999984741211,46.869998931884766,46.970001220703125,46.39483642578125,3492600
2019-08-16,47.31999969482422,47.880001068115234,46.869998931884766,47.75,47.165283203125,2697900
2019-08-19,48.0,48.540000915527344,47.79999923706055,48.16999816894531,47.58013916015625,3283500
2019-08-20,48.41999816894531,49.540000915527344,48.18000030517578,48.90999984741211,48.31108093261719,4841400
2019-08-21,49.0099983215332,49.619998931884766,48.70000076293945,49.45000076293945,48.84447479248047,3975900
2019-08-22,49.7599983215332,50.63999938964844,49.380001068115234,50.34000015258789,49.72357177734375,4655000
2019-08-23,50.38999938964844,50.619998931884766,49.02000045776367,49.209999084472656,48.60740661621094,6304000
2019-08-26,49.150001525878906,49.630001068115234,48.79999923706055,49.209999084472656,48.60740661621094,4120900
2019-08-27,49.66999816894531,49.66999816894531,48.75,48.93000030517578,48.33083724975586,3338200
2019-08-28,48.81999969482422,49.22999954223633,48.459999084472656,49.0,48.39997863769531,2501700
2019-08-29,49.34000015258789,49.63999938964844,49.029998779296875,49.27000045776367,48.66667175292969,3029000
2019-08-30,49.56999969482422,49.58000183105469,49.040000915527344,49.470001220703125,48.86422348022461,1576700
2019-09-03,49.150001525878906,49.95000076293945,49.150001525878906,49.790000915527344,49.18030548095703,2377200
2019-09-04,49.939998626708984,50.790000915527344,49.7599983215332,50.5,49.88161087036133,3430400
2019-09-05,50.83000183105469,50.88999938964844,49.34000015258789,49.959999084472656,49.34822463989258,3909100
2019-09-06,50.130001068115234,50.540000915527344,50.040000915527344,50.130001068115234,49.516143798828125,2754700
