Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,33.4900016784668,34.45000076293945,33.41999816894531,34.369998931884766,33.12178039550781,16970400
2019-01-03,34.33000183105469,35.33000183105469,34.130001068115234,34.63999938964844,33.38197708129883,28750400
2019-01-04,35.029998779296875,35.84000015258789,34.86000061035156,35.810001373291016,34.509483337402344,22843800
2019-01-07,35.630001068115234,35.90999984741211,35.27000045776367,35.43000030517578,34.143287658691406,26180800
2019-01-08,35.65999984741211,35.88999938964844,35.36000061035156,35.720001220703125,34.42275619506836,20440700
2019-01-09,35.869998931884766,36.119998931884766,35.5099983215332,36.060001373291016,34.75040817260742,16045100
2019-01-10,35.90999984741211,36.0,35.5,35.81999969482422,34.51912307739258,16669600
2019-01-11,35.61000061035156,35.7400016784668,35.310001373291016,35.630001068115234,34.336021423339844,19161600
2019-01-14,35.40999984741211,35.9900016784668,35.349998474121094,35.77000045776367,34.47093963623047,16609400
2019-01-15,35.720001220703125,36.0,35.56999969482422,35.83000183105469,34.52875900268555,13450000
2019-01-16,36.0099983215332,36.31999969482422,35.880001068115234,35.900001525878906,34.59621810913086,20838500
2019-01-17,35.79999923706055,36.20000076293945,35.7400016784668,35.90999984741211,34.60585403442383,25457200
2019-01-18,36.130001068115234,36.279998779296875,35.529998779296875,36.209999084472656,34.894954681396484,22670000
2019-01-22,36.04999923706055,36.09000015258789,34.83000183105469,34.970001220703125,33.699989318847656,32850900
2019-01-23,36.09000015258789,37.41999816894531,35.959999084472656,36.88999938964844,35.55026626586914,36648300
2019-01-24,36.849998474121094,36.880001068115234,35.439998626708984,36.2400016784668,34.92387390136719,40436900
2019-01-25,36.630001068115234,36.83000183105469,35.560001373291016,35.779998779296875,34.48057174682617,25199500
2019-01-28,35.47999954223633,35.529998779296875,34.66999816894531,35.369998931884766,34.08546447753906,26457000
2019-01-29,35.380001068115234,36.33000183105469,35.380001068115234,36.08000183105469,34.769683837890625,19312300
2019-01-30,36.029998779296875,36.029998779296875,35.25,35.43000030517578,34.143287658691406,22674000
2019-01-31,35.880001068115234,36.810001373291016,35.77000045776367,36.56999969482422,35.241886138916016,31274500
2019-02-01,36.709999084472656,36.880001068115234,36.47999954223633,36.790000915527344,35.453895568847656,18712300
2019-02-04,36.7400016784668,36.869998931884766,36.27000045776367,36.77000045776367,35.43461990356445,22890300
2019-02-05,36.869998931884766,37.27000045776367,36.56999969482422,37.150001525878906,35.80082321166992,24378500
2019-02-06,37.13999938964844,37.290000915527344,36.790000915527344,37.16999816894531,35.82008743286133,20357300
2019-02-07,37.15999984741211,37.709999084472656,37.09000015258789,37.68000030517578,36.31156921386719,22902300
2019-02-08,37.5,37.7599983215332,36.9900016784668,37.599998474121094,36.23447799682617,18071000
2019-02-11,37.70000076293945,37.7400016784668,36.900001525878906,37.0,35.65626907348633,14761400
2019-02-12,37.310001373291016,37.45000076293945,37.040000915527344,37.2400016784668,35.88755416870117,14626400
2019-02-13,37.2400016784668,37.45000076293945,36.790000915527344,37.029998779296875,35.685184478759766,14326400
2019-02-14,36.959999084472656,37.459999084472656,36.75,37.2599983215332,35.906822204589844,16008400
2019-02-15,37.599998474121094,37.779998779296875,37.150001525878906,37.77000045776367,36.3983039855957,15877100
2019-02-19,37.75,37.939998626708984,37.47999954223633,37.54999923706055,36.1862907409668,12853500
2019-02-20,37.70000076293945,37.91999816894531,37.529998779296875,37.790000915527344,36.417579650878906,14970400
2019-02-21,37.61000061035156,38.470001220703125,37.439998626708984,38.470001220703125,37.072879791259766,22082200
2019-02-22,38.47999954223633,38.7400016784668,38.40999984741211,38.61000061035156,37.207794189453125,20376900
2019-02-25,38.65999984741211,38.79999923706055,38.310001373291016,38.56999969482422,37.16924285888672,16212000
2019-02-26,38.630001068115234,38.86000061035156,38.40999984741211,38.79999923706055,37.39089584350586,18127700
2019-02-27,38.63999938964844,38.720001220703125,38.38999938964844,38.529998779296875,37.13070297241211,17534900
2019-02-28,38.54999923706055,38.900001525878906,38.52000045776367,38.66999816894531,37.265621185302734,18315300
2019-03-01,38.849998474121094,39.5099983215332,38.81999969482422,39.099998474121094,37.68000030517578,24117200
2019-03-04,39.25,39.650001525878906,38.380001068115234,38.72999954223633,37.32343673706055,15970400
2019-03-05,38.790000915527344,38.9900016784668,38.54999923706055,38.720001220703125,37.31380081176758,14946000
2019-03-06,38.880001068115234,38.95000076293945,38.45000076293945,38.61000061035156,37.207794189453125,11051900
2019-03-07,38.56999969482422,38.65999984741211,38.13999938964844,38.380001068115234,36.98615264892578,14176700
2019-03-08,38.220001220703125,38.47999954223633,37.88999938964844,38.189998626708984,36.80305099487305,13652900
2019-03-11,38.25,39.2400016784668,38.099998474121094,39.16999816894531,37.747459411621094,25653900
2019-03-12,39.15999984741211,39.72999954223633,38.970001220703125,39.4900016784668,38.05583572387695,21376100
2019-03-13,39.689998626708984,39.86000061035156,39.369998931884766,39.560001373291016,38.12329864501953,21550400
2019-03-14,39.470001220703125,39.95000076293945,39.369998931884766,39.869998931884766,38.42203903198242,16567600
2019-03-15,39.90999984741211,40.52000045776367,39.540000915527344,40.470001220703125,39.000247955322266,66922700
2019-03-18,40.22999954223633,40.45000076293945,39.880001068115234,39.91999816894531,38.470218658447266,21799700
